,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,Location Abbr,Hospital Number,Population,Incidence,Mortality
11319,NH,New Hampshire,33,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1119.0,NH,14.0,1402054.0,,
11320,NH,New Hampshire,33,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1220.0,NH,14.0,1402054.0,,
11321,NH,New Hampshire,33,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1162.0,NH,14.0,1402054.0,,
11322,NH,New Hampshire,33,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1140.0,NH,14.0,1402054.0,,
11323,NH,New Hampshire,33,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1095.0,NH,14.0,1402054.0,,
11324,NJ,New Jersey,34,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7082.0,NJ,78.0,9290841.0,,
11325,NJ,New Jersey,34,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7252.0,NJ,78.0,9290841.0,,
11326,NJ,New Jersey,34,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7099.0,NJ,78.0,9290841.0,,
11327,NJ,New Jersey,34,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7048.0,NJ,78.0,9290841.0,,
11328,NJ,New Jersey,34,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7503.0,NJ,78.0,9290841.0,,
11329,NJ,New Jersey,34,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7465.0,NJ,78.0,9290841.0,,
11330,NJ,New Jersey,34,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7319.0,NJ,78.0,9290841.0,,
11331,NJ,New Jersey,34,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7535.0,NJ,78.0,9290841.0,,
11332,NJ,New Jersey,34,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7832.0,NJ,78.0,9290841.0,,
11333,NJ,New Jersey,34,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7632.0,NJ,78.0,9290841.0,,
11334,NJ,New Jersey,34,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,7353.0,NJ,78.0,9290841.0,,
11335,NM,New Mexico,35,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1652.0,NM,37.0,2114371.0,,
11336,NM,New Mexico,35,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1735.0,NM,37.0,2114371.0,,
11337,NM,New Mexico,35,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1648.0,NM,37.0,2114371.0,,
11338,NM,New Mexico,35,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1690.0,NM,37.0,2114371.0,,
11339,NM,New Mexico,35,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1670.0,NM,37.0,2114371.0,,
11340,NM,New Mexico,35,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1833.0,NM,37.0,2114371.0,,
11341,NM,New Mexico,35,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1915.0,NM,37.0,2114371.0,,
11342,NM,New Mexico,35,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1883.0,NM,37.0,2114371.0,,
11343,NM,New Mexico,35,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1932.0,NM,37.0,2114371.0,,
11344,NM,New Mexico,35,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2062.0,NM,37.0,2114371.0,,
11345,NM,New Mexico,35,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1893.0,NM,37.0,2114371.0,,
11346,NV,Nevada,32,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1743.0,NV,31.0,3194176.0,,
11347,NV,Nevada,32,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1846.0,NV,31.0,3194176.0,,
11348,NV,Nevada,32,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1780.0,NV,31.0,3194176.0,,
11349,NV,Nevada,32,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1691.0,NV,31.0,3194176.0,,
11350,NV,Nevada,32,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1698.0,NV,31.0,3194176.0,,
11351,NV,Nevada,32,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2019.0,NV,31.0,3194176.0,,
11352,NV,Nevada,32,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2425.0,NV,31.0,3194176.0,,
11353,NV,Nevada,32,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2456.0,NV,31.0,3194176.0,,
11354,NV,Nevada,32,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2506.0,NV,31.0,3194176.0,,
11355,NV,Nevada,32,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2756.0,NV,31.0,3194176.0,,
11356,NV,Nevada,32,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2668.0,NV,31.0,3194176.0,,
11357,NY,New York,36,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14797.0,NY,187.0,19571216.0,,
11358,NY,New York,36,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14930.0,NY,187.0,19571216.0,,
11359,NY,New York,36,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14642.0,NY,187.0,19571216.0,,
11360,NY,New York,36,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14716.0,NY,187.0,19571216.0,,
11361,NY,New York,36,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,15108.0,NY,187.0,19571216.0,,
11362,NY,New York,36,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,15709.0,NY,187.0,19571216.0,,
11363,NY,New York,36,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,16693.0,NY,187.0,19571216.0,,
11364,NY,New York,36,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,16692.0,NY,187.0,19571216.0,,
11365,NY,New York,36,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,17442.0,NY,187.0,19571216.0,,
11366,NY,New York,36,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,17348.0,NY,187.0,19571216.0,,
11367,NY,New York,36,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,15957.0,NY,187.0,19571216.0,,
11368,OH,Ohio,39,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10418.0,OH,151.0,11785935.0,,
11369,OH,Ohio,39,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10658.0,OH,151.0,11785935.0,,
11370,OH,Ohio,39,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10309.0,OH,151.0,11785935.0,,
11371,OH,Ohio,39,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10744.0,OH,151.0,11785935.0,,
11372,OH,Ohio,39,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10910.0,OH,151.0,11785935.0,,
11373,OH,Ohio,39,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11135.0,OH,151.0,11785935.0,,
11374,OH,Ohio,39,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11859.0,OH,151.0,11785935.0,,
11375,OH,Ohio,39,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12331.0,OH,151.0,11785935.0,,
11376,OH,Ohio,39,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12318.0,OH,151.0,11785935.0,,
11377,OH,Ohio,39,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12738.0,OH,151.0,11785935.0,,
11378,OH,Ohio,39,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12260.0,OH,151.0,11785935.0,,
11379,OK,Oklahoma,40,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3849.0,OK,91.0,4053824.0,,
11380,OK,Oklahoma,40,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3917.0,OK,91.0,4053824.0,,
11381,OK,Oklahoma,40,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3911.0,OK,91.0,4053824.0,,
11382,OK,Oklahoma,40,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3987.0,OK,91.0,4053824.0,,
11383,OK,Oklahoma,40,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4167.0,OK,91.0,4053824.0,,
11384,OK,Oklahoma,40,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4373.0,OK,91.0,4053824.0,,
11385,OK,Oklahoma,40,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5037.0,OK,91.0,4053824.0,,
11386,OK,Oklahoma,40,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5215.0,OK,91.0,4053824.0,,
11387,OK,Oklahoma,40,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5210.0,OK,91.0,4053824.0,,
11388,OK,Oklahoma,40,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5454.0,OK,91.0,4053824.0,,
11389,OK,Oklahoma,40,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5123.0,OK,91.0,4053824.0,,
11390,OR,Oregon,41,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2894.0,OR,36.0,4233358.0,,
11391,OR,Oregon,41,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3012.0,OR,36.0,4233358.0,,
11392,OR,Oregon,41,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2893.0,OR,36.0,4233358.0,,
11393,OR,Oregon,41,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2982.0,OR,36.0,4233358.0,,
11394,OR,Oregon,41,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3091.0,OR,36.0,4233358.0,,
11395,OR,Oregon,41,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3253.0,OR,36.0,4233358.0,,
11396,OR,Oregon,41,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3321.0,OR,36.0,4233358.0,,
11397,OR,Oregon,41,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3199.0,OR,36.0,4233358.0,,
11398,OR,Oregon,41,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3117.0,OR,36.0,4233358.0,,
11399,OR,Oregon,41,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3122.0,OR,36.0,4233358.0,,
11400,OR,Oregon,41,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,2894.0,OR,36.0,4233358.0,,
11401,PA,Pennsylvania,42,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12577.0,PA,182.0,12961683.0,,
11402,PA,Pennsylvania,42,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12574.0,PA,182.0,12961683.0,,
11403,PA,Pennsylvania,42,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12270.0,PA,182.0,12961683.0,,
11404,PA,Pennsylvania,42,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12541.0,PA,182.0,12961683.0,,
11405,PA,Pennsylvania,42,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,12914.0,PA,182.0,12961683.0,,
11406,PA,Pennsylvania,42,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,13391.0,PA,182.0,12961683.0,,
11407,PA,Pennsylvania,42,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14377.0,PA,182.0,12961683.0,,
11408,PA,Pennsylvania,42,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14543.0,PA,182.0,12961683.0,,
11409,PA,Pennsylvania,42,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14391.0,PA,182.0,12961683.0,,
11410,PA,Pennsylvania,42,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14320.0,PA,182.0,12961683.0,,
11411,PA,Pennsylvania,42,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,14195.0,PA,182.0,12961683.0,,
11412,RI,Rhode Island,44,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1024.0,RI,11.0,1095962.0,,
11413,RI,Rhode Island,44,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1000.0,RI,11.0,1095962.0,,
11414,RI,Rhode Island,44,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,972.0,RI,11.0,1095962.0,,
11415,RI,Rhode Island,44,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,915.0,RI,11.0,1095962.0,,
11416,RI,Rhode Island,44,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,976.0,RI,11.0,1095962.0,,
11417,RI,Rhode Island,44,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,997.0,RI,11.0,1095962.0,,
11418,RI,Rhode Island,44,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1107.0,RI,11.0,1095962.0,,
11419,RI,Rhode Island,44,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1131.0,RI,11.0,1095962.0,,
11420,RI,Rhode Island,44,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1130.0,RI,11.0,1095962.0,,
11421,RI,Rhode Island,44,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1138.0,RI,11.0,1095962.0,,
11422,RI,Rhode Island,44,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,1073.0,RI,11.0,1095962.0,,
11423,SC,South Carolina,45,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3797.0,SC,66.0,5373555.0,,
11424,SC,South Carolina,45,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3917.0,SC,66.0,5373555.0,,
11425,SC,South Carolina,45,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,3984.0,SC,66.0,5373555.0,,
11426,SC,South Carolina,45,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4059.0,SC,66.0,5373555.0,,
11427,SC,South Carolina,45,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4229.0,SC,66.0,5373555.0,,
11428,SC,South Carolina,45,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4468.0,SC,66.0,5373555.0,,
11429,SC,South Carolina,45,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4744.0,SC,66.0,5373555.0,,
11430,SC,South Carolina,45,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4746.0,SC,66.0,5373555.0,,
11431,SC,South Carolina,45,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,4972.0,SC,66.0,5373555.0,,
11432,SC,South Carolina,45,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5085.0,SC,66.0,5373555.0,,
11433,SC,South Carolina,45,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,5217.0,SC,66.0,5373555.0,,
11434,SD,South Dakota,46,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,845.0,SD,24.0,919318.0,,
11435,SD,South Dakota,46,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,875.0,SD,24.0,919318.0,,
11436,SD,South Dakota,46,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,806.0,SD,24.0,919318.0,,
11437,SD,South Dakota,46,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,870.0,SD,24.0,919318.0,,
11438,SD,South Dakota,46,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,868.0,SD,24.0,919318.0,,
11439,SD,South Dakota,46,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,910.0,SD,24.0,919318.0,,
11440,SD,South Dakota,46,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,919.0,SD,24.0,919318.0,,
11441,SD,South Dakota,46,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,928.0,SD,24.0,919318.0,,
11442,SD,South Dakota,46,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,841.0,SD,24.0,919318.0,,
11443,SD,South Dakota,46,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,804.0,SD,24.0,919318.0,,
11444,SD,South Dakota,46,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,826.0,SD,24.0,919318.0,,
11445,TN,Tennessee,47,Older Adults,OLD,2010,2010,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,6287.0,TN,97.0,7126489.0,,
11446,TN,Tennessee,47,Older Adults,OLD,2011,2011,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,6274.0,TN,97.0,7126489.0,,
